MatchID,x,1,2,Timestamp
1124895,9.26,1.153,20.90,2022-11-15 10:36:40
-818990875,3.90,4.60,1.602,2022-11-15 10:36:40
1125355,3.84,2.334,2.852,2022-11-15 10:37:04
1124895,8.562,1.156,16.92,2022-11-15 10:37:25
-818990875,3.90,4.60,1.55,2022-11-15 10:37:25
1125355,3.81,2.334,2.852,2022-11-15 10:37:52
1124895,8.14,1.153,15.50,2022-11-15 10:40:47
1124895,8.562,1.156,16.92,2022-11-15 10:42:09
1124895,8.562,1.153,16.92,2022-11-15 10:44:02
-818990875,3.90,4.55,1.55,2022-11-15 10:45:58
1124895,8.648,1.147,17.93,2022-11-15 10:49:49
1124895,9.159,1.136,18.41,2022-11-15 10:51:06
1124895,8.96,1.136,17.93,2022-11-15 10:53:05
1124895,8.96,1.147,17.93,2022-11-15 10:53:44
-818990875,3.90,4.85,1.52,2022-11-15 10:53:44
1124895,8.96,1.156,17.93,2022-11-15 10:54:25
1124895,8.96,1.143,17.00,2022-11-15 10:55:03
1124895,8.96,1.143,17.92,2022-11-15 10:56:22
1124895,8.96,1.156,17.92,2022-11-15 10:57:04
1124895,8.96,1.143,17.92,2022-11-15 10:57:42
1124895,8.96,1.143,18.27,2022-11-15 10:58:26
-818990875,3.90,4.85,1.602,2022-11-15 10:58:26
1125355,3.84,2.334,2.852,2022-11-15 10:58:52
-818990875,3.90,4.85,1.613,2022-11-15 10:59:15
-818990875,3.92,4.85,1.606,2022-11-15 11:00:07
1124895,8.96,1.143,18.17,2022-11-15 11:00:57
1124895,8.96,1.156,18.17,2022-11-15 11:01:47
-818990875,4.00,4.94,1.588,2022-11-15 11:02:40
-818990875,4.21,5.69,1.54,2022-11-15 11:04:25
-818990875,4.22,5.71,1.54,2022-11-15 11:06:05
-818990875,4.14,5.52,1.53,2022-11-15 11:06:56
1124895,8.96,1.156,18.17,2022-11-15 11:09:35
-818990875,4.14,5.52,1.54,2022-11-15 11:09:35
1124895,8.69,1.143,17.66,2022-11-15 11:11:43
1124895,8.96,1.156,18.17,2022-11-15 11:12:25
1124895,8.69,1.143,17.66,2022-11-15 11:14:35
1124895,8.96,1.156,18.17,2022-11-15 11:15:18
-818990875,4.09,5.36,1.54,2022-11-15 11:15:18
1124895,8.96,1.143,18.17,2022-11-15 11:18:13
1124895,8.96,1.143,18.08,2022-11-15 11:18:57
-818990875,4.06,5.28,1.54,2022-11-15 11:19:42
-818990875,4.10,5.28,1.537,2022-11-15 11:21:14
-818990875,4.06,5.28,1.537,2022-11-15 11:22:43
-818990875,4.10,5.28,1.537,2022-11-15 11:24:56
-818990875,4.10,5.32,1.534,2022-11-15 11:27:09
-818990875,4.20,5.69,1.50,2022-11-15 11:29:23
1124895,8.96,1.143,17.99,2022-11-15 11:30:08
-818990875,4.39,6.28,1.50,2022-11-15 11:31:41
-818990875,4.54,7.00,1.51,2022-11-15 11:32:27
-818990875,4.45,6.73,1.51,2022-11-15 11:33:15
1124895,8.96,1.143,16.92,2022-11-15 11:34:01
-818990875,4.35,6.40,1.51,2022-11-15 11:34:01
1124895,8.96,1.144,16.92,2022-11-15 11:34:49
-818990875,4.34,6.36,1.434,2022-11-15 11:35:37
1124895,8.96,1.149,17.20,2022-11-15 11:36:26
-818990875,4.38,6.59,1.43,2022-11-15 11:36:26
1124895,8.96,1.149,16.92,2022-11-15 11:37:15
1124895,8.96,1.144,16.92,2022-11-15 11:38:03
-818990875,4.38,6.59,1.42,2022-11-15 11:38:03
-818990875,4.40,6.81,1.42,2022-11-15 11:38:51
1124895,8.96,1.165,16.92,2022-11-15 11:39:39
-818990875,4.40,6.81,1.41,2022-11-15 11:39:39
1124895,8.363,1.166,15.14,2022-11-15 11:40:29
-818990875,4.40,6.81,1.408,2022-11-15 11:40:29
1124895,8.363,1.197,14.93,2022-11-15 11:41:18
1124895,7.66,1.186,14.53,2022-11-15 11:42:10
-818990875,4.74,8.00,1.40,2022-11-15 11:42:10
1124895,8.164,1.186,15.00,2022-11-15 11:43:00
-818990875,4.70,7.85,1.39,2022-11-15 11:43:00
-818990875,4.81,8.20,1.39,2022-11-15 11:43:49
-818990875,4.79,8.14,1.39,2022-11-15 11:44:38
1124895,8.164,1.174,14.53,2022-11-15 11:46:42
-818990875,4.86,8.48,1.38,2022-11-15 11:46:42
1124895,8.164,1.176,14.53,2022-11-15 11:47:18
1124895,8.14,1.174,14.53,2022-11-15 11:48:00
-818990875,4.81,8.29,1.34,2022-11-15 11:48:00
-818990875,4.74,8.05,1.336,2022-11-15 11:48:43
1124895,8.164,1.176,14.53,2022-11-15 11:49:21
-818990875,4.71,7.95,1.341,2022-11-15 11:49:21
-818990875,4.68,7.88,1.344,2022-11-15 11:50:04
1124895,8.18,1.176,17.38,2022-11-15 11:51:29
-818990875,4.65,7.78,1.35,2022-11-15 11:51:29
1124895,8.562,1.166,17.17,2022-11-15 11:52:13
